case_id,source_tweet_id,customer_id,customer_text,brand_response,intent,high_risk
67cec17071bd,231341,171098,is there any way I can find out when a delayed 'prime' order will actually be delivered? It's getting a bit ridiculous now!,Sorry to hear that. Get in touch here: and we'll be happy to help. ^RS,delivery_issue,False
b7e2a8e55ba6,231459,171126,how u keep product of not proper quality in ur portal I wnt ur delivery boy to collect product at my home do respond nt fair(2/2),"Hello, we're truly sorry for the unpleasant experience with the return process, and the defective product which was 1/4 ^PS",delivery_issue,False
b7e2a8e55ba6,231459,171126,how u keep product of not proper quality in ur portal I wnt ur delivery boy to collect product at my home do respond nt fair(2/2),Whenever possible we do offer to pick up the order to reduce customer effort. 4/4 ^PS,delivery_issue,False
b7e2a8e55ba6,231459,171126,how u keep product of not proper quality in ur portal I wnt ur delivery boy to collect product at my home do respond nt fair(2/2),"to all pin codes, request you to cooperate and self-return the order for a resolution. 3/4 ^PS",delivery_issue,False
b7e2a8e55ba6,231459,171126,how u keep product of not proper quality in ur portal I wnt ur delivery boy to collect product at my home do respond nt fair(2/2),delivered; we certainly did not expect this to happen. At this moment we do not provide return pick up services 2/4 ^PS,delivery_issue,False
859637c65f7d,231498,171134,I've spoken to your customer support 3 times today about this. I saw the delivery driver on cctv not even attempting to deliver my parcel.,I'd like a member of our team to review this for you. Please provide your order details here: ^RA,delivery_issue,False
cfe5c89d6977,231500,171134,"Absolutely disgusted with delivery driver. Didn't even come to my door, but ""an attempt was made"" I need this item for tomorrow!","I'm sorry for the delivery issues! We'd like to look into this, if you'd please contact us here: ^WT",delivery_issue,False
f2081de6ef58,231512,171138,ORDER# 408-8885059-0678753 Product was not delivered to me but marked as delivered on the website. Amazon isn't refunding my money,"Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public. ^VM",delivery_issue,False
f2081de6ef58,231512,171138,ORDER# 408-8885059-0678753 Product was not delivered to me but marked as delivered on the website. Amazon isn't refunding my money,Please drop your details here: so that we can get in touch with you. (2/2) ^VM,delivery_issue,False
f2081de6ef58,231512,171138,ORDER# 408-8885059-0678753 Product was not delivered to me but marked as delivered on the website. Amazon isn't refunding my money,I understand the gravity of the situation. I am sure by the end of this session we will be able to resolve the issue. (1/2),delivery_issue,False
728f2bd98762,231547,171147,"Lenovo A6600 Plus (Black) Delivered earlier than said, thanks","You're most welcome, we're glad that you've received early delivery. :) ^KN",delivery_issue,False
63e72d46f2db,231556,171138,I had ordered a motog5s plus from Amazon which was never delivered and refund was also not given. Please Help,I'm sorry for the incorrect tracking update with your order. Call us here: & we'll fix this. ^MJ,delivery_issue,False
b342722b4c14,231565,171149,I had a notification that my package was delivered yesterday but it didn't turn up at all? Any help would be great.,"sorry to hear that, contact us here: we'll help ^AS",delivery_issue,False
5b4ae3823d9b,231716,171190,"hi guys, delivery given to neighbour despite notes on the order for where to leave packages. Neighbour not in and this is a present. Help please :(",Sorry to hear this. Was it possibly left in a safe place. Here's more info: Please keep us posted. ^PK,delivery_issue,False
f1c5f117b4ab,231728,171195,there should be a way in which the delivery person can collect those boxes in next delivery I don't like to throw them and create more waste,That's the best way to get your description of the problem to the teams that can fix the issue. (2/2) ^VM,delivery_issue,False
f1c5f117b4ab,231728,171195,there should be a way in which the delivery person can collect those boxes in next delivery I don't like to throw them and create more waste,I'm so sorry about that. Please go to Your Account or to submit packaging feedback. (1/2) ^VM,delivery_issue,False
e0826ed14283,231732,171196,Thank you for early delivery life saver,😎 Glad it got to you safely. I hope you enjoy your day. ^CR,delivery_issue,False
044444b46b2e,231766,171202,"I ordered a hot chocolate mug set and its arrived with the spoon inside broken, can I have a replacement/refund?☹️","Hi, I am sorry to hear this. You can certainly check the options for a replacement here: ^CR",delivery_issue,False
3aae082098e1,231797,309902,And I am still waiting for my order which is showing out for delivery for 4 days..customer service took 11 miutes still couldn't clear.,"I'm sorry for the inconvenience. To clarify, when you contacted customer service, what information did we provide? ^GM",delivery_issue,False
3f0747dff483,231801,171208,I have not received any solution on this yet...,You should have received an email from us Aditya. Please check and revert. ^HN,delivery_issue,False
97cc855dfc0b,231808,171209,"Hi, my order hasn't dispatched yet. I made the order on Monday & it was supposed to dispatch yday and arrive tomorrow. Help?","If it dispatches today, it can still be delivered tomorrow. What delivery speed did you chose at checkout? ^PK",delivery_issue,False
9044517d3532,231814,171210,hi team I placd order again bt I don't think it will be delivered again as no details shared as yet Order #405-6070445-6353906,Please don’t provide your order details as it is personal information. Our page is visible to the public.2/2^HN,delivery_issue,False
9044517d3532,231814,171210,hi team I placd order again bt I don't think it will be delivered again as no details shared as yet Order #405-6070445-6353906,Sorry for the trouble. Kindly report this to our support team here: and we'll check this. 1/2^HN,delivery_issue,False
abcc99f04b1b,231823,171210,no resolution for phone I ordered pending since 22 Sept.Nothin on false update again done by delivery person yesterday,Apologies for any inconvenience. Have you tried reporting this to our support team here: ? ^AB,delivery_issue,False
bd60d5feffb4,231859,171215,"If package is sealed, then I dont think there is any issue in returning",Thanks. We'll check and revert at the earliest. ^HK,delivery_issue,False
c4d44a41eca4,231891,171219,"Just had a 2nd failed to deliver from Strange as the instructions say leave in the secure porch. We were in, and no one knocked",Very sorry to hear that. May I ask who the carrier is delivering your parcel? ^CR,delivery_issue,False
4b649e3bec94,231892,171219,Have now changed it to deliver to a neighbour as they can't seem to deliver to us,"Is the parcel currently out for delivery right now? If so, please keep us updated on the arrival ^CR",delivery_issue,False
d093dc974842,231901,171221,"Couldn't delivered the washing machine to door#AmazingAmazon, don't accept orders in future if door delivery is not possible","I'm sorry, we never intended this. Please get in touch with us here: and we'll be glad to help you. ^SI",delivery_issue,False
a77ec2084021,232119,171260,Apparently are going to deliver my parcel today. Like they were yesterday. And Tuesday. And didn't. Used to be better than this.,"sorry to hear that, contact us here: we'll look into it for you ^AS",delivery_issue,False
0d6e28e78b74,232174,171274,I ordered an Apple Ipad whose delivery date was yesterday (Oct 4). I haven't received it yet and customer care just wastes my time☹️,"Hello, I am sorry to hear about the delay. What is the status of the tracking on your order? ^CR",delivery_issue,False
26d50b2614e3,232176,171275,Standard delivery - arrives on the 5th so paid to get express delivery and now its arriving on the 6th .. how does that work ?,Were you given any reason for this delay? ^KM,delivery_issue,False
99d9ae93d324,232337,171309,should mention it during the purchase if the product will be delivered by Indian postal service.i would avoid buying that product.,I'll surely pass on your feedback to the concerned team Abhishek. ^HN,delivery_issue,False
9f537029ab66,232341,171311,"- delivery received today for order id- , open box used product sent by amazon. Product returned to del. person",Please don’t provide your order details as it is personal information. Our page is visible to the public.2/2^HN,delivery_issue,False
9f537029ab66,232341,171311,"- delivery received today for order id- , open box used product sent by amazon. Product returned to del. person",Sorry for the trouble. Kindly report this to our support team here: and we'll check this. 1/2^HN,delivery_issue,False
93afb9b11ec3,232348,171313,"not received the package today.This is showing ""Product delivered"". Check. urgently. I've not even received call from the courier.",That's odd. We'd like to investigate this. Please report this to our support team here: ^HD,delivery_issue,False
c10c65dc5096,232349,171313,Ordered on 26th September. Delivery is very slow. Some problem with the delivery team. Order # 407-2856354-3818761,and I'm positive your order will be delivered. 3/n ^SH,delivery_issue,False
c10c65dc5096,232349,171313,Ordered on 26th September. Delivery is very slow. Some problem with the delivery team. Order # 407-2856354-3818761,Please don’t provide your details as we consider them to be personal information. Our Twitter page is public. 4/n ^SH,delivery_issue,False
c10c65dc5096,232349,171313,Ordered on 26th September. Delivery is very slow. Some problem with the delivery team. Order # 407-2856354-3818761,"courier, address to which the order has to be delivered etc. Kindly wait until the estimated date 2/n ^SH",delivery_issue,False
c10c65dc5096,232349,171313,Ordered on 26th September. Delivery is very slow. Some problem with the delivery team. Order # 407-2856354-3818761,Estimated delivery date for the order is calculated depending upon certain factors like availability of the item 1/n ^SH,delivery_issue,False
722ca88d1fec,232388,171321,Yes reported but refund still not received and its more than 15 days,I’d like to understand this better. Please fill this form: and I’ll contact you at the earliest. ^RD,delivery_issue,False
cfcd510ebea1,232426,171325,This doesn't make sense. The promised delivery date was 4th October. Why should I wait till 7th?,"We can't access your account over Twitter. You can choose to write back to our e-mail, we'll revert. ^CB",delivery_issue,False
d75d6e1408b5,232434,171327,i ordered a dumbell set from B fit delivery day was 13th October then yesterday it was to be delivered by not got yet,Have you reported this to our support team here: ? (2/2)^HR,delivery_issue,False
d75d6e1408b5,232434,171327,i ordered a dumbell set from B fit delivery day was 13th October then yesterday it was to be delivered by not got yet,Sorry for the trouble with the delivery of your order. Let us look into it. (1/2)^HR,delivery_issue,False
e00aea3a3db7,232442,171330,"So the delivery didn't happen today, wht shud I do? u hve ruined a special day whn i paid extra #CheaterAmazon.. who will compensate fr ths?",Please reach out to us from the link here: and we will assist you further. (2/2)^HR,delivery_issue,False
e00aea3a3db7,232442,171330,"So the delivery didn't happen today, wht shud I do? u hve ruined a special day whn i paid extra #CheaterAmazon.. who will compensate fr ths?",I understand the gravity of the situation. Sorry to hear that the order has missed the estimated delivery date. (1/2)^HR,delivery_issue,False
1e6ff737cdcf,232445,171331,I ordered a book from this summer and now it's saying it won't be delivered until September 2018!!!! WTF?,"Hi Emilia, was the book a preorder? ^RS",delivery_issue,False
6bb4f504ae8c,232477,171313,"Its 3rd day.And its still showing Product delivered. Haven't received yet. Called Customer care twice, No solution yet.Look into this matter","I'm sorry for the trail with your concern, write to us here: & we'll check this for you. ^MJ",delivery_issue,False
79b794016039,232655,171382,52 is old. I use the latest 64 bit version. It might just be my system but I want to know what is missing.,You need to allow pop-ups and need to have the Flash plugin installed. Can you try this? ^UK,delivery_issue,False
4c7af35511cd,232715,171391,but how can be possible some 1 called they told u r product is not delivered ?? how he know i orderd ?,We'll not be able to access your details via Twitter. Kindly connect with us via the above link. We'll check this. ^SG,delivery_issue,False
9f826798dc9e,232826,171422,its very said to say amazone delivered faulty adopter request to replace but its too late not get yet,"Also, please don't provide your details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^AS",delivery_issue,False
9f826798dc9e,232826,171422,its very said to say amazone delivered faulty adopter request to replace but its too late not get yet,Apologies for the inconvenience. Have you reported this to our support team via the link shared earlier? (1/2) ^AS,delivery_issue,False
aecdf1852c3e,232830,171423,"not sure if you'd help me. Website does not give me a button to say ""you lost my parcel and you claim you delivered it""",You can select an option that loosely describes your issue and we will be able to help.^CD,delivery_issue,False
88cf98d34536,232840,171426,You are making fool of customer....I did nt had any word with your delivery boy....,Sorry for the trouble. Kindly report this to our support team here: and we'll check this. 1/2^HN,delivery_issue,False
88cf98d34536,232840,171426,You are making fool of customer....I did nt had any word with your delivery boy....,Please don’t provide your order details as it is personal information. Our page is visible to the public.2/2^HN,delivery_issue,False
765e1f7ffb18,232851,171429,as per the date it will be delivered by today evening.but i did not receive the courier boy's number yet.,The packages are delivered till 8 PM Hemal. Please wait until then and it will surely be delivered. ^HN,delivery_issue,False
8294ddfee1ab,232890,171436,Yes it is unresolved in fact I received a call from your delivery location stating that they have not recd any info from Amazon on delivery,"Sorry for the disappointment. We're following up on this issue, please allow us some time and we'll reach out. ^KA",delivery_issue,False
0c3b6a2c7e1a,232929,171423,"Hi, if I am at home, and they told me my parcel was handed to resident while I am at home and I don't know who... what to do","Hello, please have a look at this link as it might help you locate the parcel: ^CR",delivery_issue,False
ebf6316e86d9,233089,171482,Totally disappointd by d PRIME srvc. Cldn't deliver a prodct in 48hrs. It's d service tht matters nt d software. T-Id 919109987993,Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public.(2/2)^YP,delivery_issue,False
ebf6316e86d9,233089,171482,Totally disappointd by d PRIME srvc. Cldn't deliver a prodct in 48hrs. It's d service tht matters nt d software. T-Id 919109987993,Our apologies. Have we missed the estimates of the order? Please reach us: and we'll check this. (1/2),delivery_issue,False
7bec18f14d62,233095,171483,"Getting very frustrated with and their AMNZ delivery service. Never delivers same day, lost packages, just worthless.","Oh no, sorry to hear that, were you given reasons for the delay? ^AS",delivery_issue,False
0e50c79d6331,233096,171483,No reason given. Just says sorry your package is late. Showed shipped.. then nada. Now they says Oct 6th. Paid for same day...,A specialist from my team would like to reach out to you personally to take a look into what's going on: ^JZ,delivery_issue,False
2c656e57bf18,233098,171484,Horrific my last two one delivery money just wasted. None delivered in one day. Thank god I was thinking of prime membership,I understand the disappointment. Please connect with our support team here: and it'll be sorted.^SK,delivery_issue,False
bd636c4b09c9,233109,171487,YES the estimated delivery date was of 04/10/2017,Sorry for the unpleasant experience. Please contact our support team here: and we'll help you. ^OS,delivery_issue,False
23362567f5d9,233134,171494,Looks like because of #BengaluruRains won't deliver me my phone today. Another day without a phone.,Apologies for the trouble. Kindly connect with us here: and we'll sort this out for you. ^PB,delivery_issue,False
3a168bead545,233140,171495,this is the second time my next day Prime order has taken more than the agreed next day delivery. #poor,Sorry to hear about this. What does the tracking advise?: Was any reason given for a delay? ^PK,delivery_issue,False
af187c95f4e7,233429,171571,"My desk has already been delayed every single day since Monday, I hope it actually arrives today. Oh and it's Amazon Prime delivery.","Oh no sorry to hear that, were you given a reason for the delay? ^AS",delivery_issue,False
5a6b29b88e56,233431,171572,Pathetic Service provided by Amazon to Costumer . Order I Phone 6 on 24th Sep but still not received any confirmation.,access to your order details. Please reply to the email correspondence here: (2/2) ^SI,delivery_issue,False
5a6b29b88e56,233431,171572,Pathetic Service provided by Amazon to Costumer . Order I Phone 6 on 24th Sep but still not received any confirmation.,Request you to kindly wait as the issue is still being investigated. Twitter being a public platform we do not have (1/2) ^SI,delivery_issue,False
707b67ee39c5,233434,171573,My package was supposed to arrive 3 Days ago!,So sorry about your late order! Who was the carrier? You can find out here: ^JZ,delivery_issue,False
634abda67720,233441,130675,To post office. Return a Xmas tree that arrived (day late) yesterday from as it is a choking hazard. Have to pay to return too!,"Hey, Darren. Have you had a chance to speak to us over the phone about the available return options for the tree? ^LB",delivery_issue,False
0f6b4a21b407,233459,171578,"Sorry that your order is late, if it doesn't arrive by Saturday (this is a school address so closed on Sat.) then come back to the site.",I am truly sorry for the late order! Who is the carrier responsible for the delivery: ^JZ,delivery_issue,False
f51b1583c1de,233467,171580,So frustrating. And I’m a prime customer. Checked the tracking on and still saying delivery on the 3rd. It’s now the 5th No!?🙄😤,Sorry to hear this Chantelle. What carrier is your order with? ^KM,delivery_issue,False
df461f96bedc,233469,171580,Second time in two weeks have failed to deliver when they said and now being asked for feedback on a delivery that hasn’t arrived,Sorry to hear that Chantelle. Get in touch here: and we'll be happy to help. ^RS,delivery_issue,False
b721957cd2a0,233508,171586,"said ""Arrival: Monday 9th"". This morning, the door ring went crazy. Well well , we meet again.",Sorry for the ... err... what is the opposite of 'delay'? At least it arrived. Happy PC building! ☺️ ^UK,delivery_issue,False
971c33b91ff6,233513,171587,Wow that was really unhelpful. I haven’t received my courier yet. But the same parcel that was shipped via another courier already reached 🙄,"I get your concern, kindly reach out to our support team here: We'll look into it. ^PS",delivery_issue,False
3e15773460fd,233755,171644,The delivery executive did not receive my calls during the day and now my order is cancelled saying it's undeliverable. 😥🤔,Sorry for the trouble Ashwin. Kindly report this to our support team here: and we'll check this. ^HN,delivery_issue,False
e5e2ee7ddb8a,233774,171651,#AmazonIndia Your delivery agent's number provided by you does not exist. How to harassed customers get their products?,I'm sorry about the situation. Kindly connect with us here: we'll check this for you. ^SG,delivery_issue,False
58b0137f227a,233785,171655,Tracking on Canada Post says delivered on the 29th. Not updated on Amazon though.,Let's look further into this in real-time. Please reach out to us via phone/chat here: ^WJ,delivery_issue,False
d1b814383727,233786,171655,"Hmmm I feel like my return got lost in the mail. Sent off on the 21st, still not received yet. How long does it normally take?",Sorry for the delay! Let's find out what the status of that return is: ^JZ,delivery_issue,False
f3cb253f7e7c,234117,171747,"Amazon’s new delivery service in action. Out for delivery 3 days, still don’t have it. Don’t think I will be renewing #AmazonPrime #Amazon","I'm really sorry about the delay, Jules! Could you confirm for us the carrier listed here: ? ^LB",delivery_issue,False
e6f2fe3c4c67,234118,171747,"CS was awesome, the problem is your own delivery service. No call, no attempt to deliver 3 days in a row.","Sorry to hear this, did we contact the carrier for you ? ^TD",delivery_issue,False
9f08227fd4c7,234120,171748,"my order was promised to delivered today I need that urgent I order with prime membrship, haven't received order yet. Please help","Ideally all orders are delivered by 8 PM on the estimated date. If we miss it, do share the details: ^BS",delivery_issue,False
4bb71071198d,234126,171750,"Hi, I placed an order on the 27th Sept and it still hasn't arrived yet, the Order No. is #204-5895601-1779530",Have we missed the advised delivery date? And what's the latest order status : ^TD,delivery_issue,False
2b5506403937,234134,171752,Picked up an delivery with an item missing in the box. This is... new. I don't even know how to notify them of that.,"Hey, please reach out via chat, phone or email - We will be happy to assist. Keep us posted ^TP",delivery_issue,False
d123ebda0a72,234136,171753,"Stole Rs. 1862 from me - I have neither received my order, Amazon is lying that they delivered, not giving refund",We apologize for this. We advise you to report this to our support team here : ^CB,delivery_issue,False
6edae6ec0d48,234153,171758,My order was meant to arrive yesterday but didn’t. Will it arrive today? I don’t pay for prime for nothing.,"Hello, what is the current tracking of you order showing? You can check here: ^CR",delivery_issue,False
7cc142a5e61e,234206,171760,"Hi you piece of bull craps, gave you another chance. And this is what happens. How can I make a payment if delivery is not attempted?","I'm sorry for the inconvenience in delivering your order, call us here: for further assistance. ^BS",delivery_issue,False
aa17f9f8b716,234222,171762,It's been a whole day still no refund ? Y so much late so mch of fakeness i mailed u 3 times frm tomorrow at least don't make fake promises.,Sorry for the trouble. Could you please confirm if you've shared your details in the link shared earlier? ^HN,delivery_issue,False
f748fe6fb859,234529,171837,There is nothing more satisfying than living in a city where EVERYTHING comes delivered. And in an hour if needed. Thank you #NYC,Aw yay! So glad you like our One-Houre Delivery :D ^RL,delivery_issue,False
bccc51cbd44c,234531,171838,"delivery the following day. It didn't happen. Person delivering it today didn't bother to knock on the door, didn't even bother to deliver","Sorry to hear that, can you get in touch with us here: and we'll look into this for you ^AS",delivery_issue,False
a2ea9fbd472f,234541,171842,"how is this amz prm? Order thur 8a,deliver wed nxt week?Whats point of having prm? #not2bizdays #iworkinlogistics","Hey, sorry to hear that, do you know where the seller is based? That may affect the shipping speed ^AS",delivery_issue,False
5513f66bef3f,234558,171846,"There could be today itself. Amazon charges for one day delivery. If not delivered refund. Similarly, for prime members refund eligible",Prime deliveries are product specific. You may check on the product details page for the prime delivery eligibility. ^SB,delivery_issue,False
1175e0f6db95,234559,171846,"if I have ordered a product in Prime and delivery is to be provided in one day, but isn't. I should get a refund...",Could you please elaborate on this? Has there been a miss on any of your recent order? ^HK,delivery_issue,False
d4136ba3f4a9,234564,171848,"Yes, it arrived at two incorrect carrier facilities and it said the package may be here Friday. Afraid it’s going to get stuck at my dorm!","We might be able to have the delivery re-routed, Slyvie. Please phone us here: and we'll discuss. ^LB",delivery_issue,False
3325113f138d,234565,171848,When delays your two day shipping and you’re going home by the time it’s supposed to get here :( super bummed,"Hi, sorry for the delay, have you received any email in relation to it? ^JJ",delivery_issue,False
bd65faa260dd,234759,171902,Delivery Issues. Call to CC. Sorted in hours. Thanks.,"That's great, Debarghya. I'm glad our team could help you. ^JC",delivery_issue,False
fa58a977b76b,234761,171903,"why did my ORDER # 204-0443783-1793131 say shipping 4 oct, now has gone dispatching soon?","Hi, when is the delivery estimate for your order? ^AS",delivery_issue,False
031711b0dc3d,234791,171907,"ok yesterday it said it was going to ship out as of that day, and now it just says 'shipping soon'. i would really like my album and just want to know when/if it's going to ship. ✌🏻",Sorry to hear about this. Was there any notification advising of any delay? ^PK,delivery_issue,False
a9248a0de5e8,234825,171912,ordered product on 16th sept and order no.171-1065014-0873115 and it was supposed to be delivered by 28 Sept still not delivered,Please don’t provide your order details as we consider them to be personal info. Our page is visible to the public. [2/2] ^NS,delivery_issue,False
a9248a0de5e8,234825,171912,ordered product on 16th sept and order no.171-1065014-0873115 and it was supposed to be delivered by 28 Sept still not delivered,Sorry for the trouble. Kindly get in touch with us here: and we’ll be glad to help you. [1/2],delivery_issue,False
29fb1969a22a,234844,171916,Arriving late: Please expect a delay of 1-2 days in delivering your Amazon order 407-4457691-0817944. We apologize for the inconvenience,"and we'll be glad to help you. Please don't provide your order details, as we consider it to be personal information. (2/2) ^SI",delivery_issue,False
29fb1969a22a,234844,171916,Arriving late: Please expect a delay of 1-2 days in delivering your Amazon order 407-4457691-0817944. We apologize for the inconvenience,I'm sorry but we never intended this. Please reply to the email correspondence here: (1/2) ^SI,delivery_issue,False
c36a8d2226c6,234864,170977,", now it's after delivery alerts. Haha","We'd like to check this, kindly connect with us here: ^SG",delivery_issue,False
262b303c6e7f,235117,171994,what is benefit of purchasing prime membership when orders dont get delivered on time? Order # 171-8402846-5978766,"Sorry for the delay in delivery, Mandeep. Do report this to our support team here: ^JC",delivery_issue,False
262b303c6e7f,235117,171994,what is benefit of purchasing prime membership when orders dont get delivered on time? Order # 171-8402846-5978766,Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. ^JC,delivery_issue,False
9308725617a2,235131,171997,When says they’ll replace your lost parcel at no extra cost yet you still get a £1 charge from them... 🤔,"A £1.00 authorisation charge can happen at dispatch, even if it's no cost. The charge will fall off in a day or two. ^MJ",delivery_issue,False
0bfb1c76c9a3,235194,172011,I have personally sent out couriers and got them delivered withtin 36 hours. It's a matter of priority.,"Orders are moved as per the promised delivery date. Hence, we'll not be able to deliver the product before delivery date. ^GU",delivery_issue,False
e6803d21bf6d,235195,172011,"Now the new phone is showing as will take about 1 week to deliver, on the new app.",Orders are marked for delivery on the basis of multiple connected logistic support. (1/2) ^CB,delivery_issue,False
e6803d21bf6d,235195,172011,"Now the new phone is showing as will take about 1 week to deliver, on the new app.",We appreciate your understanding in this regard. (2/2) ^CB,delivery_issue,False
c7811854bf8a,235197,172011,I was promised a next day delivery by 3 Amazon customer service representatives without any caveats before I initiated the replacement.,We ship the items to meet the estimates provided. Kindly wait till the estimated date of delivery. ^MS,delivery_issue,False
f73fdce238ec,235717,172143,Arriving early sounds much sweeter in my inbox. 😃 whereas is like there might be a delay in shipment due to some or the other reasons. #muchtoimprove .,"Hello Shivam, I’m glad to know that! Happy Shopping! ^GU",delivery_issue,False
a48478c3ffb0,235718,172143,you guys are the best when it comes to fast delivery even to remote areas. Love your prime services.,Such sweet and kind words make our day. We are 'all smiles' here. ^CB,delivery_issue,False
d3fb4af7bcd9,235721,172145,Two delivery attempts made but I’m here! Have been all day. Need the items today. Cust care don’t want to know,I'm sorry your parcel hasn't arrived! Who is the courier for this delivery? You can find it here: ^ZW,delivery_issue,False
505aaf0e46ed,235724,172145,It’s Amazon Shipping,I'd like a member of our team to review your delivery. Please provide your order details here: ^RA,delivery_issue,False
33d157e11508,235728,171847,how product price changes frm cart while billing? M prime user dont say delivery charge 😡 #AmazonIndia #cheater #lightningCheater,Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. ^JC,delivery_issue,False
33d157e11508,235728,171847,how product price changes frm cart while billing? M prime user dont say delivery charge 😡 #AmazonIndia #cheater #lightningCheater,in 15 minutes of adding it to cart. Report it to our support team if you've done the same: ^JC (2/2),delivery_issue,False
33d157e11508,235728,171847,how product price changes frm cart while billing? M prime user dont say delivery charge 😡 #AmazonIndia #cheater #lightningCheater,Could you confirm if you selected the lightning deal price? Orders with lightning deal products must be completed ^JC (1/2),delivery_issue,False
7c84965c9317,235754,172150,I didn't expect a parcel I ordered to be already opened . Smh. How do I contact you and leave formal feedback?,I'm sorry to hear this occurred. Was anything missing? ^CO,delivery_issue,False
039698bb9f8a,235762,172153,Explain how receiving an order next Friday is two day shipping if I ordered it today?,Two-Day Shipping refers to transit time once item ships Some items may be out of stock or unavailable to ship immediately. ^TR,delivery_issue,False
ebed89bff582,236144,172243,I hav ord items on on25 Sept..It is still not delivered. No callnorefund.I had to call to get the refund.Hw they claim to be no1?,Certainly not the experience we want to cater. I'll ensure to share them internally to work on. ^CB,delivery_issue,False
106bb84b919d,236211,172254,Your option menu doesn't cover this contingency without telling me it will charge me for a non-delivered item *again* if I dont send it back,Were you able to contact us directly? What exactly was advised? ^PK,delivery_issue,False
fb932021d3e9,236213,172254,Hey . How do I get an item resent if it never arrived without you recharging me to return said item that never got here?,So sorry for the missing item! Let's see what options we have to get this sorted: ^JZ,delivery_issue,False
6b59b53759b3,236218,172254,"Yes. I have a confirmation mail. ""Your package was rescheduled to Oct 4""... Jamal D",Thanks for that response! Could you let us know who the carrier assigned to this delivery is? ^SA,delivery_issue,False
b3afc4cd6f4f,236230,172255,"then why is the other item in my cart listed as 2-day shipping set to arrive on Saturday, makes no sense.","Some items can take a little longer to process and ship than others. Sorry for the inconvenience, Olivia. ^AD",delivery_issue,False
79518c152498,236231,172255,. explain why im paying for 2-day shipping with prime but its oct. 5 & my order is telling me 2-day shipping will arrive in FIVE days,"Hi there! Two-Day shipping refers to the transit time, & is calculated in business days. More info: ^WJ",delivery_issue,False
f00a2ea7723b,236234,168214,"Hi, the current status is ""Expected 4 Oct"" and the latest update says that the Shipment left seller facility on Oct 3. Carrier: AMZCA",Hm.. That's strange! Please reach out to us here via phone or chat: so we can look into this for you. ^ZW,delivery_issue,False
11e5a69c9597,236235,168214,my package is in transit since Oct. 3 and was supposed to arrive yesterday. hasn’t been delivered. What’s going on?,I'm sorry to hear about this delay! What is the current status of the tracking information for your order? We'd like to help! ^SD,delivery_issue,False
6dc1d3406fe9,236238,172256,Why is failing in its next day delivery promise for prime members every single time. #NotCool CC :,I'm sorry about the delay. Kindly connect with us here: we'd like to help. ^SG,delivery_issue,False
575baa91c299,236244,172258,"it was supposed to be shipped yesterday but it still says ""shipping soon"" anyway thank you for your reply",Items can be shipped on the same day they are expected to be delivered! Keep us updated on its arrival! ^ZW,delivery_issue,False
0d47fc9cc496,236249,172259,Struggling 2 place an order but Amazon doesn't want to deliver the product 2 my address 😠 contd,We would like to help you. Please share your details with us here: We'll get in touch shortly. ^CB,delivery_issue,False
5eea49b2b3b8,236254,172259,V r talking abt Mumbai- r u saying dt largest e-commerce player can't deliver products in a metro city like Mumbai? Contd..,and the product might be available for delivery. So please checking the website for an update. Thank you. (3/3) ^SI,delivery_issue,False
5eea49b2b3b8,236254,172259,V r talking abt Mumbai- r u saying dt largest e-commerce player can't deliver products in a metro city like Mumbai? Contd..,to a particular pin code as of that date. You may try placing an order again after a couple of days (2/3) ^SI,delivery_issue,False
5eea49b2b3b8,236254,172259,V r talking abt Mumbai- r u saying dt largest e-commerce player can't deliver products in a metro city like Mumbai? Contd..,I'm sorry that we couldn't yet stand up to your expectations. Delivery is subjected to the courier availability (1/3) ^SI,delivery_issue,False
06288e475f6f,236593,172346,This doesn't help me for my current delivery! I need this delivered today so please can this be delivered to a neighbour,"In this case we may be able to further assist, but we'll need you to give us a call or chat: ^JD",delivery_issue,False
ca1d5f82ffff,236601,172349,Your delivery guy wasted 90 minutes of my time unnecessarily. He was very obnoxious on the phone to add to it.,Sorry about the inconvenience. Please report to our support team here: to take right actions. ^BS,delivery_issue,False
98ff12e36700,236602,172349,your delivery executive is obnoxious at a whole new level!,That is very unpleasant to hear. Could you please let us know what went wrong so that we can assist you.^GU,delivery_issue,False
dd37fde21e62,236630,172355,"Sure! One thing, there’s three people living at this address - which one of us missed a delivery?","I'm sorry, but we can't access your account. You can check if you had a parcel out for delivery here: ^LB",delivery_issue,False
ba1895892585,236631,172355,"I’ve literally just watched this come through my door, why couldn’t your driver knock and deliver?",Oh no! That's not what we want to see. Reach out to us here: so we can look into available options.^ZW,delivery_issue,False
34d635fb731e,236633,172355,Surely if your driver had time to write up a sheet he had time to knock and deliver?,"We'd like to make sure this is addressed, please contact us by phone or chat here: ^CO",delivery_issue,False
27192212f44f,236638,172356,Delayed Delivery even though when the product was to arrive yesterday #amazonstrikesback #Amazon,We apologize for the delay. Allow our support team to investigate . You can report this here: ^CB.,delivery_issue,False
